year,state,county,subgroup_type,subgroup,poverty_exposure,poverty_exposure_quality
2018,18,117,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,117,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,119,all,All,0,2
2018,18,119,race-ethnicity,Black,NA,NA
2018,18,119,race-ethnicity,Hispanic,0,3
2018,18,119,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,119,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,121,all,All,0,1
2018,18,121,race-ethnicity,Black,NA,NA
2018,18,121,race-ethnicity,Hispanic,0,3
2018,18,121,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,121,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,123,all,All,0,1
2018,18,123,race-ethnicity,Black,NA,NA
2018,18,123,race-ethnicity,Hispanic,0,3
2018,18,123,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,123,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,125,all,All,0,2
2018,18,125,race-ethnicity,Black,0,3
2018,18,125,race-ethnicity,Hispanic,NA,NA
2018,18,125,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,125,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,127,all,All,0,1
2018,18,127,race-ethnicity,Black,0,2
2018,18,127,race-ethnicity,Hispanic,0,2
2018,18,127,race-ethnicity,Other Races and Ethnicities,0,2
2018,18,127,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,129,all,All,0,1
2018,18,129,race-ethnicity,Black,0,3
2018,18,129,race-ethnicity,Hispanic,0,3
2018,18,129,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,18,129,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,131,all,All,0,2
2018,18,131,race-ethnicity,Black,NA,NA
2018,18,131,race-ethnicity,Hispanic,0,3
2018,18,131,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,131,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,133,all,All,0,1
2018,18,133,race-ethnicity,Black,NA,NA
2018,18,133,race-ethnicity,Hispanic,0,3
2018,18,133,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,133,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,135,all,All,0,1
2018,18,135,race-ethnicity,Black,NA,NA
2018,18,135,race-ethnicity,Hispanic,0,2
2018,18,135,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,135,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,137,all,All,0,1
2018,18,137,race-ethnicity,Black,NA,NA
2018,18,137,race-ethnicity,Hispanic,0,3
2018,18,137,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,137,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,139,all,All,0,1
2018,18,139,race-ethnicity,Black,0,3
2018,18,139,race-ethnicity,Hispanic,0,3
2018,18,139,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,139,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,141,all,All,0.111701077,1
2018,18,141,race-ethnicity,Black,0.225081848,1
2018,18,141,race-ethnicity,Hispanic,0.135111576,1
2018,18,141,race-ethnicity,Other Races and Ethnicities,0.103385178,1
2018,18,141,race-ethnicity,"White, Non-Hispanic",0.046606224,1
2018,18,143,all,All,0,1
2018,18,143,race-ethnicity,Black,NA,NA
2018,18,143,race-ethnicity,Hispanic,0,3
2018,18,143,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,143,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,145,all,All,0,1
2018,18,145,race-ethnicity,Black,0,3
2018,18,145,race-ethnicity,Hispanic,0,3
2018,18,145,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,145,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,147,all,All,0,2
2018,18,147,race-ethnicity,Black,NA,NA
2018,18,147,race-ethnicity,Hispanic,0,3
2018,18,147,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,147,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,149,all,All,0,1
2018,18,149,race-ethnicity,Black,NA,NA
2018,18,149,race-ethnicity,Hispanic,0,3
2018,18,149,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,149,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,151,all,All,0,1
2018,18,151,race-ethnicity,Black,NA,NA
2018,18,151,race-ethnicity,Hispanic,0,3
2018,18,151,race-ethnicity,Other Races and Ethnicities,0,2
2018,18,151,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,153,all,All,0,1
2018,18,153,race-ethnicity,Black,NA,NA
2018,18,153,race-ethnicity,Hispanic,0,3
2018,18,153,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,18,153,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,155,all,All,0,2
2018,18,155,race-ethnicity,Black,NA,NA
2018,18,155,race-ethnicity,Hispanic,NA,NA
2018,18,155,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,155,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,157,all,All,0.287662392,1
2018,18,157,race-ethnicity,Black,0.072621641,1
2018,18,157,race-ethnicity,Hispanic,0.070120025,2
2018,18,157,race-ethnicity,Other Races and Ethnicities,0.366897977,1
2018,18,157,race-ethnicity,"White, Non-Hispanic",0.326062665,1
2018,18,159,all,All,0,2
2018,18,159,race-ethnicity,Black,NA,NA
2018,18,159,race-ethnicity,Hispanic,NA,NA
2018,18,159,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,18,159,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,161,all,All,0,2
2018,18,161,race-ethnicity,Black,NA,NA
2018,18,161,race-ethnicity,Hispanic,NA,NA
2018,18,161,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,18,161,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,163,all,All,0.142578512,1
2018,18,163,race-ethnicity,Black,0.264045986,1
2018,18,163,race-ethnicity,Hispanic,0.26446281,2
2018,18,163,race-ethnicity,Other Races and Ethnicities,0.246246246,2
2018,18,163,race-ethnicity,"White, Non-Hispanic",0.100526389,1
2018,18,165,all,All,0,1
2018,18,165,race-ethnicity,Black,0,3
2018,18,165,race-ethnicity,Hispanic,NA,NA
2018,18,165,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,18,165,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,167,all,All,0.236128336,1
2018,18,167,race-ethnicity,Black,0.346114519,2
2018,18,167,race-ethnicity,Hispanic,0.150197628,3
2018,18,167,race-ethnicity,Other Races and Ethnicities,0.36875,2
2018,18,167,race-ethnicity,"White, Non-Hispanic",0.209192982,1
2018,18,169,all,All,0,1
2018,18,169,race-ethnicity,Black,NA,NA
2018,18,169,race-ethnicity,Hispanic,0,3
2018,18,169,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,169,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,171,all,All,0,2
2018,18,171,race-ethnicity,Black,0,3
2018,18,171,race-ethnicity,Hispanic,0,3
2018,18,171,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,18,171,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,173,all,All,0,1
2018,18,173,race-ethnicity,Black,0,3
2018,18,173,race-ethnicity,Hispanic,0,3
2018,18,173,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,173,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,175,all,All,0,1
2018,18,175,race-ethnicity,Black,NA,NA
2018,18,175,race-ethnicity,Hispanic,0,3
2018,18,175,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,175,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,177,all,All,0,1
2018,18,177,race-ethnicity,Black,0,2
2018,18,177,race-ethnicity,Hispanic,0,3
2018,18,177,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,177,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,179,all,All,0,1
2018,18,179,race-ethnicity,Black,NA,NA
2018,18,179,race-ethnicity,Hispanic,0,3
2018,18,179,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,179,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,181,all,All,0,1
2018,18,181,race-ethnicity,Black,NA,NA
2018,18,181,race-ethnicity,Hispanic,0,3
2018,18,181,race-ethnicity,Other Races and Ethnicities,0,2
2018,18,181,race-ethnicity,"White, Non-Hispanic",0,2
2018,18,183,all,All,0,1
2018,18,183,race-ethnicity,Black,0,3
2018,18,183,race-ethnicity,Hispanic,0,3
2018,18,183,race-ethnicity,Other Races and Ethnicities,0,2
2018,18,183,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,1,all,All,0,2
2018,19,1,race-ethnicity,Black,NA,NA
2018,19,1,race-ethnicity,Hispanic,NA,NA
2018,19,1,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,1,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,3,all,All,0,2
2018,19,3,race-ethnicity,Black,NA,NA
2018,19,3,race-ethnicity,Hispanic,NA,NA
2018,19,3,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,3,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,5,all,All,0,1
2018,19,5,race-ethnicity,Black,NA,NA
2018,19,5,race-ethnicity,Hispanic,0,3
2018,19,5,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,5,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,7,all,All,0,2
2018,19,7,race-ethnicity,Black,NA,NA
2018,19,7,race-ethnicity,Hispanic,0,3
2018,19,7,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,7,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,9,all,All,0,2
2018,19,9,race-ethnicity,Black,NA,NA
2018,19,9,race-ethnicity,Hispanic,NA,NA
2018,19,9,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,9,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,11,all,All,0,1
2018,19,11,race-ethnicity,Black,NA,NA
2018,19,11,race-ethnicity,Hispanic,0,3
2018,19,11,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,11,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,13,all,All,0.127790533,1
2018,19,13,race-ethnicity,Black,0.305071721,1
2018,19,13,race-ethnicity,Hispanic,0.265278711,2
2018,19,13,race-ethnicity,Other Races and Ethnicities,0.095206829,2
2018,19,13,race-ethnicity,"White, Non-Hispanic",0.070456824,1
2018,19,15,all,All,0,1
2018,19,15,race-ethnicity,Black,NA,NA
2018,19,15,race-ethnicity,Hispanic,0,3
2018,19,15,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,15,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,17,all,All,0,1
2018,19,17,race-ethnicity,Black,0,3
2018,19,17,race-ethnicity,Hispanic,0,3
2018,19,17,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,17,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,19,all,All,0,1
2018,19,19,race-ethnicity,Black,NA,NA
2018,19,19,race-ethnicity,Hispanic,0,3
2018,19,19,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,19,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,21,all,All,0,2
2018,19,21,race-ethnicity,Black,0,3
2018,19,21,race-ethnicity,Hispanic,0,3
2018,19,21,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,21,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,23,all,All,0,1
2018,19,23,race-ethnicity,Black,NA,NA
2018,19,23,race-ethnicity,Hispanic,NA,NA
2018,19,23,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,23,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,25,all,All,0,1
2018,19,25,race-ethnicity,Black,NA,NA
2018,19,25,race-ethnicity,Hispanic,0,3
2018,19,25,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,25,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,27,all,All,0,1
2018,19,27,race-ethnicity,Black,NA,NA
2018,19,27,race-ethnicity,Hispanic,0,3
2018,19,27,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,27,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,29,all,All,0,2
2018,19,29,race-ethnicity,Black,NA,NA
2018,19,29,race-ethnicity,Hispanic,NA,NA
2018,19,29,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,29,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,31,all,All,0,1
2018,19,31,race-ethnicity,Black,NA,NA
2018,19,31,race-ethnicity,Hispanic,0,3
2018,19,31,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,31,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,33,all,All,0,1
2018,19,33,race-ethnicity,Black,0,3
2018,19,33,race-ethnicity,Hispanic,0,3
2018,19,33,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,33,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,35,all,All,0,2
2018,19,35,race-ethnicity,Black,0,3
2018,19,35,race-ethnicity,Hispanic,NA,NA
2018,19,35,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,35,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,37,all,All,0,2
2018,19,37,race-ethnicity,Black,NA,NA
2018,19,37,race-ethnicity,Hispanic,0,3
2018,19,37,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,37,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,39,all,All,0,2
2018,19,39,race-ethnicity,Black,NA,NA
2018,19,39,race-ethnicity,Hispanic,0,3
2018,19,39,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,39,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,41,all,All,0,2
2018,19,41,race-ethnicity,Black,NA,NA
2018,19,41,race-ethnicity,Hispanic,NA,NA
2018,19,41,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,41,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,43,all,All,0,1
2018,19,43,race-ethnicity,Black,0,3
2018,19,43,race-ethnicity,Hispanic,0,3
2018,19,43,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,43,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,45,all,All,0,1
2018,19,45,race-ethnicity,Black,0,3
2018,19,45,race-ethnicity,Hispanic,0,3
2018,19,45,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,45,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,47,all,All,0,1
2018,19,47,race-ethnicity,Black,0,3
2018,19,47,race-ethnicity,Hispanic,0,3
2018,19,47,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,47,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,49,all,All,0,1
2018,19,49,race-ethnicity,Black,0,3
2018,19,49,race-ethnicity,Hispanic,0,3
2018,19,49,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,49,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,51,all,All,0,2
2018,19,51,race-ethnicity,Black,NA,NA
2018,19,51,race-ethnicity,Hispanic,NA,NA
2018,19,51,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,51,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,53,all,All,0,1
2018,19,53,race-ethnicity,Black,NA,NA
2018,19,53,race-ethnicity,Hispanic,0,3
2018,19,53,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,53,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,55,all,All,0,2
2018,19,55,race-ethnicity,Black,0,3
2018,19,55,race-ethnicity,Hispanic,0,3
2018,19,55,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,55,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,57,all,All,0,1
2018,19,57,race-ethnicity,Black,0,2
2018,19,57,race-ethnicity,Hispanic,0,3
2018,19,57,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,57,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,59,all,All,0,2
2018,19,59,race-ethnicity,Black,NA,NA
2018,19,59,race-ethnicity,Hispanic,NA,NA
2018,19,59,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,59,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,61,all,All,0,1
2018,19,61,race-ethnicity,Black,0,2
2018,19,61,race-ethnicity,Hispanic,0,3
2018,19,61,race-ethnicity,Other Races and Ethnicities,0,2
2018,19,61,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,63,all,All,0,2
2018,19,63,race-ethnicity,Black,NA,NA
2018,19,63,race-ethnicity,Hispanic,0,3
2018,19,63,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,63,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,65,all,All,0,1
2018,19,65,race-ethnicity,Black,0,3
2018,19,65,race-ethnicity,Hispanic,0,3
2018,19,65,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,65,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,67,all,All,0,1
2018,19,67,race-ethnicity,Black,0,3
2018,19,67,race-ethnicity,Hispanic,0,3
2018,19,67,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,67,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,69,all,All,0,2
2018,19,69,race-ethnicity,Black,0,3
2018,19,69,race-ethnicity,Hispanic,0,3
2018,19,69,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,69,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,71,all,All,0,1
2018,19,71,race-ethnicity,Black,NA,NA
2018,19,71,race-ethnicity,Hispanic,NA,NA
2018,19,71,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,71,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,73,all,All,0,1
2018,19,73,race-ethnicity,Black,NA,NA
2018,19,73,race-ethnicity,Hispanic,0,3
2018,19,73,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,73,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,75,all,All,0,2
2018,19,75,race-ethnicity,Black,NA,NA
2018,19,75,race-ethnicity,Hispanic,NA,NA
2018,19,75,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,75,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,77,all,All,0,1
2018,19,77,race-ethnicity,Black,NA,NA
2018,19,77,race-ethnicity,Hispanic,0,3
2018,19,77,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,77,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,79,all,All,0,2
2018,19,79,race-ethnicity,Black,0,2
2018,19,79,race-ethnicity,Hispanic,0,3
2018,19,79,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,79,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,81,all,All,0,1
2018,19,81,race-ethnicity,Black,0,3
2018,19,81,race-ethnicity,Hispanic,0,3
2018,19,81,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,81,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,83,all,All,0,1
2018,19,83,race-ethnicity,Black,NA,NA
2018,19,83,race-ethnicity,Hispanic,0,3
2018,19,83,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,83,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,85,all,All,0,1
2018,19,85,race-ethnicity,Black,NA,NA
2018,19,85,race-ethnicity,Hispanic,NA,NA
2018,19,85,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,85,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,87,all,All,0,1
2018,19,87,race-ethnicity,Black,0,3
2018,19,87,race-ethnicity,Hispanic,0,3
2018,19,87,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,87,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,89,all,All,0,2
2018,19,89,race-ethnicity,Black,NA,NA
2018,19,89,race-ethnicity,Hispanic,0,3
2018,19,89,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,89,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,91,all,All,0,1
2018,19,91,race-ethnicity,Black,NA,NA
2018,19,91,race-ethnicity,Hispanic,0,3
2018,19,91,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,91,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,93,all,All,0,2
2018,19,93,race-ethnicity,Black,NA,NA
2018,19,93,race-ethnicity,Hispanic,NA,NA
2018,19,93,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,93,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,95,all,All,0,2
2018,19,95,race-ethnicity,Black,NA,NA
2018,19,95,race-ethnicity,Hispanic,0,3
2018,19,95,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,95,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,97,all,All,0,1
2018,19,97,race-ethnicity,Black,0,3
2018,19,97,race-ethnicity,Hispanic,0,3
2018,19,97,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,97,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,99,all,All,0,1
2018,19,99,race-ethnicity,Black,0,3
2018,19,99,race-ethnicity,Hispanic,0,3
2018,19,99,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,99,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,101,all,All,0,2
2018,19,101,race-ethnicity,Black,0,3
2018,19,101,race-ethnicity,Hispanic,0,3
2018,19,101,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,101,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,103,all,All,0.336258492,1
2018,19,103,race-ethnicity,Black,0.028470795,2
2018,19,103,race-ethnicity,Hispanic,0.090200445,2
2018,19,103,race-ethnicity,Other Races and Ethnicities,0.211418759,1
2018,19,103,race-ethnicity,"White, Non-Hispanic",0.453310371,1
2018,19,105,all,All,0,1
2018,19,105,race-ethnicity,Black,0,3
2018,19,105,race-ethnicity,Hispanic,0,3
2018,19,105,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,105,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,107,all,All,0,1
2018,19,107,race-ethnicity,Black,NA,NA
2018,19,107,race-ethnicity,Hispanic,0,3
2018,19,107,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,107,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,109,all,All,0,1
2018,19,109,race-ethnicity,Black,0,3
2018,19,109,race-ethnicity,Hispanic,0,3
2018,19,109,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,109,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,111,all,All,0.1785362,1
2018,19,111,race-ethnicity,Black,0.454545455,2
2018,19,111,race-ethnicity,Hispanic,0,3
2018,19,111,race-ethnicity,Other Races and Ethnicities,0.035971223,3
2018,19,111,race-ethnicity,"White, Non-Hispanic",0.167169724,1
2018,19,113,all,All,0,1
2018,19,113,race-ethnicity,Black,0,2
2018,19,113,race-ethnicity,Hispanic,0,2
2018,19,113,race-ethnicity,Other Races and Ethnicities,0,2
2018,19,113,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,115,all,All,0,2
2018,19,115,race-ethnicity,Black,0,3
2018,19,115,race-ethnicity,Hispanic,0,3
2018,19,115,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,115,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,117,all,All,0,2
2018,19,117,race-ethnicity,Black,NA,NA
2018,19,117,race-ethnicity,Hispanic,0,3
2018,19,117,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,19,117,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,119,all,All,0,2
2018,19,119,race-ethnicity,Black,NA,NA
2018,19,119,race-ethnicity,Hispanic,0,3
2018,19,119,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,119,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,121,all,All,0,2
2018,19,121,race-ethnicity,Black,NA,NA
2018,19,121,race-ethnicity,Hispanic,0,3
2018,19,121,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,121,race-ethnicity,"White, Non-Hispanic",0,2
2018,19,123,all,All,0,1
2018,19,123,race-ethnicity,Black,0,3
2018,19,123,race-ethnicity,Hispanic,0,3
2018,19,123,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,123,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,125,all,All,0,1
2018,19,125,race-ethnicity,Black,NA,NA
2018,19,125,race-ethnicity,Hispanic,0,3
2018,19,125,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,125,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,127,all,All,0,1
2018,19,127,race-ethnicity,Black,0,3
2018,19,127,race-ethnicity,Hispanic,0,2
2018,19,127,race-ethnicity,Other Races and Ethnicities,0,3
2018,19,127,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,129,all,All,0,2
2018,19,129,race-ethnicity,Black,NA,NA
2018,19,129,race-ethnicity,Hispanic,0,3
