state,county,state_name,county_name,population,subgroup_type,subgroup,juvenile_arrest_rate,juvenile_arrest_rate_quality
47,75,Tennessee,Haywood County,17335,all,All,5707.2568,1
47,75,Tennessee,Haywood County,17335,race-ethnicity,Black,19899.049,1
47,75,Tennessee,Haywood County,17335,race-ethnicity,Other Races,NA,NA
47,75,Tennessee,Haywood County,17335,race-ethnicity,White,1617.8088,1
47,77,Tennessee,Henderson County,27847,all,All,3208.3088,2
47,77,Tennessee,Henderson County,27847,race-ethnicity,Black,2614.1228,2
47,77,Tennessee,Henderson County,27847,race-ethnicity,Other Races,NA,NA
47,77,Tennessee,Henderson County,27847,race-ethnicity,White,3564.7129,2
47,79,Tennessee,Henry County,32358,all,All,3026.0981,2
47,79,Tennessee,Henry County,32358,race-ethnicity,Black,4654.2417,2
47,79,Tennessee,Henry County,32358,race-ethnicity,Other Races,NA,NA
47,79,Tennessee,Henry County,32358,race-ethnicity,White,2965.0217,2
47,81,Tennessee,Hickman County,25063,all,All,1557.5817,1
47,81,Tennessee,Hickman County,25063,race-ethnicity,Black,560.61987,1
47,81,Tennessee,Hickman County,25063,race-ethnicity,Other Races,NA,NA
47,81,Tennessee,Hickman County,25063,race-ethnicity,White,1703.031,1
47,83,Tennessee,Houston County,8263,all,All,2140.4109,1
47,83,Tennessee,Houston County,8263,race-ethnicity,Black,1999.6001,1
47,83,Tennessee,Houston County,8263,race-ethnicity,Other Races,6105.0063,1
47,83,Tennessee,Houston County,8263,race-ethnicity,White,2053.3879,1
47,85,Tennessee,Humphreys County,18486,all,All,6630.4463,2
47,85,Tennessee,Humphreys County,18486,race-ethnicity,Black,3608.301,2
47,85,Tennessee,Humphreys County,18486,race-ethnicity,Other Races,NA,NA
47,85,Tennessee,Humphreys County,18486,race-ethnicity,White,7410.7236,2
47,87,Tennessee,Jackson County,11758,all,All,172.96548,2
47,87,Tennessee,Jackson County,11758,race-ethnicity,Black,NA,NA
47,87,Tennessee,Jackson County,11758,race-ethnicity,Other Races,NA,NA
47,87,Tennessee,Jackson County,11758,race-ethnicity,White,178.97188,2
47,89,Tennessee,Jefferson County,54012,all,All,3448.1887,2
47,89,Tennessee,Jefferson County,54012,race-ethnicity,Black,7561.2466,2
47,89,Tennessee,Jefferson County,54012,race-ethnicity,Other Races,NA,NA
47,89,Tennessee,Jefferson County,54012,race-ethnicity,White,3608.9404,2
47,91,Tennessee,Johnson County,17778,all,All,3001.8894,1
47,91,Tennessee,Johnson County,17778,race-ethnicity,Black,NA,NA
47,91,Tennessee,Johnson County,17778,race-ethnicity,Other Races,890.18658,1
47,91,Tennessee,Johnson County,17778,race-ethnicity,White,3151.4087,1
47,93,Tennessee,Knox County,465289,all,All,3183.8049,2
47,93,Tennessee,Knox County,465289,race-ethnicity,Black,8669.6641,2
47,93,Tennessee,Knox County,465289,race-ethnicity,Other Races,452.00986,2
47,93,Tennessee,Knox County,465289,race-ethnicity,White,2612.8555,2
47,95,Tennessee,Lake County,7411,all,All,1703.0308,2
47,95,Tennessee,Lake County,7411,race-ethnicity,Black,5590.9648,2
47,95,Tennessee,Lake County,7411,race-ethnicity,Other Races,NA,NA
47,95,Tennessee,Lake County,7411,race-ethnicity,White,1442.286,2
47,97,Tennessee,Lauderdale County,25825,all,All,1727.2079,2
47,97,Tennessee,Lauderdale County,25825,race-ethnicity,Black,4278.1768,2
47,97,Tennessee,Lauderdale County,25825,race-ethnicity,Other Races,NA,NA
47,97,Tennessee,Lauderdale County,25825,race-ethnicity,White,970.00549,2
47,99,Tennessee,Lawrence County,43734,all,All,924.09589,2
47,99,Tennessee,Lawrence County,43734,race-ethnicity,Black,5030.4341,2
47,99,Tennessee,Lawrence County,43734,race-ethnicity,Other Races,NA,NA
47,99,Tennessee,Lawrence County,43734,race-ethnicity,White,963.9516,2
47,101,Tennessee,Lewis County,12086,all,All,1364.9303,1
47,101,Tennessee,Lewis County,12086,race-ethnicity,Black,13002.773,1
47,101,Tennessee,Lewis County,12086,race-ethnicity,Other Races,NA,NA
47,101,Tennessee,Lewis County,12086,race-ethnicity,White,1402.7026,1
47,103,Tennessee,Lincoln County,34117,all,All,3050.6321,2
47,103,Tennessee,Lincoln County,34117,race-ethnicity,Black,14885.954,2
47,103,Tennessee,Lincoln County,34117,race-ethnicity,Other Races,NA,NA
47,103,Tennessee,Lincoln County,34117,race-ethnicity,White,2479.8513,2
47,105,Tennessee,Loudon County,53054,all,All,2134.1694,1
47,105,Tennessee,Loudon County,53054,race-ethnicity,Black,4861.4487,1
47,105,Tennessee,Loudon County,53054,race-ethnicity,Other Races,NA,NA
47,105,Tennessee,Loudon County,53054,race-ethnicity,White,2296.0427,1
47,107,Tennessee,McMinn County,53285,all,All,2352.8394,2
47,107,Tennessee,McMinn County,53285,race-ethnicity,Black,16812.727,2
47,107,Tennessee,McMinn County,53285,race-ethnicity,Other Races,262.69885,2
47,107,Tennessee,McMinn County,53285,race-ethnicity,White,1977.252,2
47,109,Tennessee,McNairy County,25832,all,All,3149.8826,2
47,109,Tennessee,McNairy County,25832,race-ethnicity,Black,873.10321,2
47,109,Tennessee,McNairy County,25832,race-ethnicity,Other Races,NA,NA
47,109,Tennessee,McNairy County,25832,race-ethnicity,White,3968.6509,2
47,111,Tennessee,Macon County,24265,all,All,2270.9258,1
47,111,Tennessee,Macon County,24265,race-ethnicity,Black,NA,NA
47,111,Tennessee,Macon County,24265,race-ethnicity,Other Races,564.51251,1
47,111,Tennessee,Macon County,24265,race-ethnicity,White,2329.3179,1
47,113,Tennessee,Madison County,97605,all,All,7780.5601,2
47,113,Tennessee,Madison County,97605,race-ethnicity,Black,16140.584,2
47,113,Tennessee,Madison County,97605,race-ethnicity,Other Races,NA,NA
47,113,Tennessee,Madison County,97605,race-ethnicity,White,2791.166,2
47,115,Tennessee,Marion County,28575,all,All,1390.84,2
47,115,Tennessee,Marion County,28575,race-ethnicity,Black,NA,NA
47,115,Tennessee,Marion County,28575,race-ethnicity,Other Races,NA,NA
47,115,Tennessee,Marion County,28575,race-ethnicity,White,1119.9308,2
47,117,Tennessee,Marshall County,33683,all,All,2530.1177,2
47,117,Tennessee,Marshall County,33683,race-ethnicity,Black,2531.554,2
47,117,Tennessee,Marshall County,33683,race-ethnicity,Other Races,NA,NA
47,117,Tennessee,Marshall County,33683,race-ethnicity,White,2692.8193,2
47,119,Tennessee,Maury County,94340,all,All,6576.6099,1
47,119,Tennessee,Maury County,94340,race-ethnicity,Black,27417.59,1
47,119,Tennessee,Maury County,94340,race-ethnicity,Other Races,861.95905,1
47,119,Tennessee,Maury County,94340,race-ethnicity,White,5024.1655,1
47,121,Tennessee,Meigs County,12306,all,All,251.756,1
47,121,Tennessee,Meigs County,12306,race-ethnicity,Black,NA,NA
47,121,Tennessee,Meigs County,12306,race-ethnicity,Other Races,NA,NA
47,121,Tennessee,Meigs County,12306,race-ethnicity,White,261.57196,1
47,123,Tennessee,Monroe County,46357,all,All,1166.0198,2
47,123,Tennessee,Monroe County,46357,race-ethnicity,Black,7082.9058,2
47,123,Tennessee,Monroe County,46357,race-ethnicity,Other Races,NA,NA
47,123,Tennessee,Monroe County,46357,race-ethnicity,White,1138.0671,2
47,125,Tennessee,Montgomery County,205950,all,All,4961.8286,2
47,125,Tennessee,Montgomery County,205950,race-ethnicity,Black,9542.3838,2
47,125,Tennessee,Montgomery County,205950,race-ethnicity,Other Races,1818.0134,2
47,125,Tennessee,Montgomery County,205950,race-ethnicity,White,3759.3271,2
47,127,Tennessee,Moore County,6411,all,All,1618.2943,1
47,127,Tennessee,Moore County,6411,race-ethnicity,Black,NA,NA
47,127,Tennessee,Moore County,6411,race-ethnicity,Other Races,NA,NA
47,127,Tennessee,Moore County,6411,race-ethnicity,White,1775.9351,1
47,129,Tennessee,Morgan County,21579,all,All,222.34277,2
47,129,Tennessee,Morgan County,21579,race-ethnicity,Black,NA,NA
47,129,Tennessee,Morgan County,21579,race-ethnicity,Other Races,NA,NA
47,129,Tennessee,Morgan County,21579,race-ethnicity,White,222.9037,2
47,131,Tennessee,Obion County,30267,all,All,5210.8467,2
47,131,Tennessee,Obion County,30267,race-ethnicity,Black,20042.611,2
47,131,Tennessee,Obion County,30267,race-ethnicity,Other Races,NA,NA
47,131,Tennessee,Obion County,30267,race-ethnicity,White,3939.7266,2
47,133,Tennessee,Overton County,22068,all,All,1458.1178,2
47,133,Tennessee,Overton County,22068,race-ethnicity,Black,134408.59,3
47,133,Tennessee,Overton County,22068,race-ethnicity,Other Races,NA,NA
47,133,Tennessee,Overton County,22068,race-ethnicity,White,1461.6036,2
47,135,Tennessee,Perry County,8064,all,All,797.76624,2
47,135,Tennessee,Perry County,8064,race-ethnicity,Black,NA,NA
47,135,Tennessee,Perry County,8064,race-ethnicity,Other Races,NA,NA
47,135,Tennessee,Perry County,8064,race-ethnicity,White,906.14386,2
47,137,Tennessee,Pickett County,5082,all,All,591.29962,2
47,137,Tennessee,Pickett County,5082,race-ethnicity,Black,NA,NA
47,137,Tennessee,Pickett County,5082,race-ethnicity,Other Races,NA,NA
47,137,Tennessee,Pickett County,5082,race-ethnicity,White,611.83411,2
47,139,Tennessee,Polk County,16898,all,All,3066.8245,2
47,139,Tennessee,Polk County,16898,race-ethnicity,Black,NA,NA
47,139,Tennessee,Polk County,16898,race-ethnicity,Other Races,NA,NA
47,139,Tennessee,Polk County,16898,race-ethnicity,White,3522.3879,2
47,141,Tennessee,Putnam County,78843,all,All,3457.0291,2
47,141,Tennessee,Putnam County,78843,race-ethnicity,Black,986842.13,3
47,141,Tennessee,Putnam County,78843,race-ethnicity,Other Races,419.57571,2
47,141,Tennessee,Putnam County,78843,race-ethnicity,White,3216.4897,2
47,143,Tennessee,Rhea County,33044,all,All,2898.8992,2
47,143,Tennessee,Rhea County,33044,race-ethnicity,Black,NA,NA
47,143,Tennessee,Rhea County,33044,race-ethnicity,Other Races,NA,NA
47,143,Tennessee,Rhea County,33044,race-ethnicity,White,2819.6777,2
47,145,Tennessee,Roane County,53140,all,All,2480.1199,2
47,145,Tennessee,Roane County,53140,race-ethnicity,Black,11625.203,2
47,145,Tennessee,Roane County,53140,race-ethnicity,Other Races,NA,NA
47,145,Tennessee,Roane County,53140,race-ethnicity,White,2483.4773,2
47,147,Tennessee,Robertson County,71012,all,All,3456.2893,2
47,147,Tennessee,Robertson County,71012,race-ethnicity,Black,7701.3062,2
47,147,Tennessee,Robertson County,71012,race-ethnicity,Other Races,646.78455,2
47,147,Tennessee,Robertson County,71012,race-ethnicity,White,3308.4976,2
47,149,Tennessee,Rutherford County,324890,all,All,4018.0415,2
47,149,Tennessee,Rutherford County,324890,race-ethnicity,Black,9258.2666,2
47,149,Tennessee,Rutherford County,324890,race-ethnicity,Other Races,826.69934,2
47,149,Tennessee,Rutherford County,324890,race-ethnicity,White,3220.1428,2
47,151,Tennessee,Scott County,22039,all,All,3693.6228,1
47,151,Tennessee,Scott County,22039,race-ethnicity,Black,NA,NA
47,151,Tennessee,Scott County,22039,race-ethnicity,Other Races,NA,NA
47,151,Tennessee,Scott County,22039,race-ethnicity,White,3747.0237,1
47,153,Tennessee,Sequatchie County,14876,all,All,1186.9436,1
47,153,Tennessee,Sequatchie County,14876,race-ethnicity,Black,NA,NA
47,153,Tennessee,Sequatchie County,14876,race-ethnicity,Other Races,NA,NA
47,153,Tennessee,Sequatchie County,14876,race-ethnicity,White,1160.6819,1
47,155,Tennessee,Sevier County,97892,all,All,4894.708,2
47,155,Tennessee,Sevier County,97892,race-ethnicity,Black,22358.779,2
47,155,Tennessee,Sevier County,97892,race-ethnicity,Other Races,333.47339,2
47,155,Tennessee,Sevier County,97892,race-ethnicity,White,4932.8862,2
47,157,Tennessee,Shelby County,935764,all,All,5512.4663,2
47,157,Tennessee,Shelby County,935764,race-ethnicity,Black,8689.9346,2
47,157,Tennessee,Shelby County,935764,race-ethnicity,Other Races,249.5697,2
47,157,Tennessee,Shelby County,935764,race-ethnicity,White,2362.7903,2
47,159,Tennessee,Smith County,19942,all,All,3661.719,1
47,159,Tennessee,Smith County,19942,race-ethnicity,Black,2276.6597,1
47,159,Tennessee,Smith County,19942,race-ethnicity,Other Races,NA,NA
47,159,Tennessee,Smith County,19942,race-ethnicity,White,3960.7188,1
47,161,Tennessee,Stewart County,13561,all,All,2589.4099,2
47,161,Tennessee,Stewart County,13561,race-ethnicity,Black,517.85565,2
47,161,Tennessee,Stewart County,13561,race-ethnicity,Other Races,NA,NA
47,161,Tennessee,Stewart County,13561,race-ethnicity,White,3557.7783,2
47,163,Tennessee,Sullivan County,157668,all,All,3463.1274,2
47,163,Tennessee,Sullivan County,157668,race-ethnicity,Black,11978.041,2
47,163,Tennessee,Sullivan County,157668,race-ethnicity,Other Races,363.2533,2
47,163,Tennessee,Sullivan County,157668,race-ethnicity,White,3409.2366,2
47,165,Tennessee,Sumner County,187149,all,All,4877.0874,2
47,165,Tennessee,Sumner County,187149,race-ethnicity,Black,14501.348,2
47,165,Tennessee,Sumner County,187149,race-ethnicity,Other Races,761.42133,2
47,165,Tennessee,Sumner County,187149,race-ethnicity,White,4055.4016,2
47,167,Tennessee,Tipton County,61581,all,All,7017.1836,2
47,167,Tennessee,Tipton County,61581,race-ethnicity,Black,11819.948,2
47,167,Tennessee,Tipton County,61581,race-ethnicity,Other Races,484.87201,2
47,167,Tennessee,Tipton County,61581,race-ethnicity,White,6013.4282,2
47,169,Tennessee,Trousdale County,11012,all,All,6142.8145,2
47,169,Tennessee,Trousdale County,11012,race-ethnicity,Black,49806.309,2
47,169,Tennessee,Trousdale County,11012,race-ethnicity,Other Races,NA,NA
47,169,Tennessee,Trousdale County,11012,race-ethnicity,White,5581.2134,2
47,171,Tennessee,Unicoi County,17761,all,All,3296.1921,1
47,171,Tennessee,Unicoi County,17761,race-ethnicity,Black,NA,NA
47,171,Tennessee,Unicoi County,17761,race-ethnicity,Other Races,NA,NA
47,171,Tennessee,Unicoi County,17761,race-ethnicity,White,3529.5779,1
47,173,Tennessee,Union County,19688,all,All,2304.5193,2
47,173,Tennessee,Union County,19688,race-ethnicity,Black,NA,NA
47,173,Tennessee,Union County,19688,race-ethnicity,Other Races,NA,NA
47,173,Tennessee,Union County,19688,race-ethnicity,White,2479.0422,2
47,175,Tennessee,Van Buren County,5765,all,All,222.52536,1
47,175,Tennessee,Van Buren County,5765,race-ethnicity,Black,NA,NA
47,175,Tennessee,Van Buren County,5765,race-ethnicity,Other Races,NA,NA
47,175,Tennessee,Van Buren County,5765,race-ethnicity,White,223.36835,1
47,177,Tennessee,Warren County,40878,all,All,8746.7041,2
47,177,Tennessee,Warren County,40878,race-ethnicity,Black,51701.758,2
47,177,Tennessee,Warren County,40878,race-ethnicity,Other Races,631.83966,2
47,177,Tennessee,Warren County,40878,race-ethnicity,White,8265.1455,2
47,179,Tennessee,Washington County,128607,all,All,3392.0981,2
47,179,Tennessee,Washington County,128607,race-ethnicity,Black,23433.875,2
47,179,Tennessee,Washington County,128607,race-ethnicity,Other Races,93.196648,2
47,179,Tennessee,Washington County,128607,race-ethnicity,White,3327.0806,2
47,181,Tennessee,Wayne County,16558,all,All,695.50378,2
47,181,Tennessee,Wayne County,16558,race-ethnicity,Black,3091.9548,2
47,181,Tennessee,Wayne County,16558,race-ethnicity,Other Races,NA,NA
47,181,Tennessee,Wayne County,16558,race-ethnicity,White,737.32404,2
47,183,Tennessee,Weakley County,33415,all,All,2558.2603,2
47,183,Tennessee,Weakley County,33415,race-ethnicity,Black,4540.9248,2
47,183,Tennessee,Weakley County,33415,race-ethnicity,Other Races,NA,NA
47,183,Tennessee,Weakley County,33415,race-ethnicity,White,2331.5364,2
47,185,Tennessee,White County,27107,all,All,1781.1067,1
47,185,Tennessee,White County,27107,race-ethnicity,Black,22675.738,1
47,185,Tennessee,White County,27107,race-ethnicity,Other Races,NA,NA
47,185,Tennessee,White County,27107,race-ethnicity,White,1739.5381,1
47,187,Tennessee,Williamson County,231729,all,All,2516.8733,2
47,187,Tennessee,Williamson County,231729,race-ethnicity,Black,13233.458,2
47,187,Tennessee,Williamson County,231729,race-ethnicity,Other Races,483.67593,2
47,187,Tennessee,Williamson County,231729,race-ethnicity,White,2339.9888,2
47,189,Tennessee,Wilson County,140625,all,All,3757.6423,2
47,189,Tennessee,Wilson County,140625,race-ethnicity,Black,9638.5547,2
47,189,Tennessee,Wilson County,140625,race-ethnicity,Other Races,1216.545,2
47,189,Tennessee,Wilson County,140625,race-ethnicity,White,3429.6577,2
48,1,Texas,Anderson County,58057,all,All,969.84119,1
48,1,Texas,Anderson County,58057,race-ethnicity,Black,2426.8604,1
48,1,Texas,Anderson County,58057,race-ethnicity,Other Races,NA,NA
48,1,Texas,Anderson County,58057,race-ethnicity,White,856.46008,1
48,3,Texas,Andrews County,18128,all,All,7826.9277,1
48,3,Texas,Andrews County,18128,race-ethnicity,Black,13426.123,1
48,3,Texas,Andrews County,18128,race-ethnicity,Other Races,NA,NA
48,3,Texas,Andrews County,18128,race-ethnicity,White,9505.3193,1
48,5,Texas,Angelina County,87092,all,All,977.39819,1
48,5,Texas,Angelina County,87092,race-ethnicity,Black,1590.6317,1
48,5,Texas,Angelina County,87092,race-ethnicity,Other Races,NA,NA
48,5,Texas,Angelina County,87092,race-ethnicity,White,909.32031,1
48,7,Texas,Aransas County,23792,all,All,2676.8103,1
48,7,Texas,Aransas County,23792,race-ethnicity,Black,122100.13,3
48,7,Texas,Aransas County,23792,race-ethnicity,Other Races,NA,NA
48,7,Texas,Aransas County,23792,race-ethnicity,White,2824.1538,1
48,9,Texas,Archer County,8786,all,All,114.3903,2
48,9,Texas,Archer County,8786,race-ethnicity,Black,NA,NA
48,9,Texas,Archer County,8786,race-ethnicity,Other Races,NA,NA
48,9,Texas,Archer County,8786,race-ethnicity,White,119.92996,2
48,11,Texas,Armstrong County,1892,all,All,419.4631,1
48,11,Texas,Armstrong County,1892,race-ethnicity,Black,NA,NA
48,11,Texas,Armstrong County,1892,race-ethnicity,Other Races,NA,NA
48,11,Texas,Armstrong County,1892,race-ethnicity,White,498.30579,1
48,13,Texas,Atascosa County,50310,all,All,2561.1653,1
48,13,Texas,Atascosa County,50310,race-ethnicity,Black,NA,NA
48,13,Texas,Atascosa County,50310,race-ethnicity,Other Races,NA,NA
48,13,Texas,Atascosa County,50310,race-ethnicity,White,3040.2612,1
48,15,Texas,Austin County,29989,all,All,2264.3691,1
48,15,Texas,Austin County,29989,race-ethnicity,Black,3804.5457,1
48,15,Texas,Austin County,29989,race-ethnicity,Other Races,NA,NA
48,15,Texas,Austin County,29989,race-ethnicity,White,2811.4988,1
48,17,Texas,Bailey County,7027,all,All,2156.8801,1
48,17,Texas,Bailey County,7027,race-ethnicity,Black,NA,NA
48,17,Texas,Bailey County,7027,race-ethnicity,Other Races,NA,NA
48,17,Texas,Bailey County,7027,race-ethnicity,White,2312.8367,1
48,19,Texas,Bandera County,22824,all,All,392.20984,1
48,19,Texas,Bandera County,22824,race-ethnicity,Black,NA,NA
48,19,Texas,Bandera County,22824,race-ethnicity,Other Races,NA,NA
48,19,Texas,Bandera County,22824,race-ethnicity,White,461.99619,1
48,21,Texas,Bastrop County,86976,all,All,5313.0767,1
48,21,Texas,Bastrop County,86976,race-ethnicity,Black,61024.516,1
48,21,Texas,Bastrop County,86976,race-ethnicity,Other Races,52.439487,1
48,21,Texas,Bastrop County,86976,race-ethnicity,White,5887.8535,1
48,23,Texas,Baylor County,3582,all,All,1098.1469,1
48,23,Texas,Baylor County,3582,race-ethnicity,Black,65040.648,1
48,23,Texas,Baylor County,3582,race-ethnicity,Other Races,NA,NA
48,23,Texas,Baylor County,3582,race-ethnicity,White,575.66382,1
48,25,Texas,Bee County,32587,all,All,1589.7435,1
48,25,Texas,Bee County,32587,race-ethnicity,Black,NA,NA
